filepath,category,texture,texture_confidence,season,season_confidence,season_gap,season_source
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts396.jpg,Shorts,solid,0.2121,summer,0.1791,0.018,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt090.jpg,Shirt,solid,0.1956,all-season,0.171,0.004,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt041.jpg,Shirt,checkered,0.2781,fall,0.2565,0.0464,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter091.jpg,Warmwear,striped,0.2267,winter,0.2127,0.0155,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt074.jpg,Shirt,pleated,0.2394,summer,0.2411,0.0737,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant109.jpg,Pants,solid,0.1999,summer,0.174,0.0346,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant085.jpg,Pants,solid,0.1957,all-season,0.1642,0.0022,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant247.jpg,Pants,solid,0.2122,all-season,0.1694,0.0065,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress349.jpg,Dress,floral,0.2533,summer,0.2184,0.0616,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant033.jpg,Pants,solid,0.2234,winter,0.2575,0.0434,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant020.jpg,Pants,solid,0.2223,winter,0.2353,0.039,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress146.jpg,Dress,floral,0.2178,summer,0.1969,0.0675,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt433.jpg,Skirt,solid,0.203,summer,0.1782,0.0458,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant322.jpg,Formal_Pant,solid,0.211,summer,0.1819,0.0177,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant369.jpg,Pants,solid,0.166,fall,0.1529,0.0141,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter053.jpg,Warmwear,solid,0.1952,winter,0.2048,0.0116,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt048.jpg,Skirt,solid,0.2387,summer,0.1885,0.027,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant159.jpg,Formal_Pant,solid,0.2204,all-season,0.1839,0.0091,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter087.jpg,Warmwear,solid,0.2084,all-season,0.2336,0.009,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant323.jpg,Pants,solid,0.1627,summer,0.1167,0.0129,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt386.jpg,Skirt,checkered,0.27,all-season,0.2058,0.0045,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant181.jpg,Formal_Pant,solid,0.2266,summer,0.1899,0.014,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top043.jpg,Top,solid,0.2253,summer,0.2083,0.0574,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt220.jpg,Skirt,floral,0.2545,summer,0.2139,0.0656,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt289.jpg,Shirt,checkered,0.2463,summer,0.1997,0.0298,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant188.jpg,Formal_Pant,solid,0.2103,fall,0.19,0.015,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt169.jpg,Shirt,checkered,0.2866,summer,0.268,0.0154,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant156.jpg,Pants,solid,0.2074,summer,0.1802,0.0105,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt056.jpg,Skirt,embroidered,0.2149,fall,0.1852,0.0213,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt337.jpg,Skirt,pleated,0.204,summer,0.1677,0.0208,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt344.jpg,Shirt,solid,0.2557,summer,0.2607,0.0827,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts065.jpg,Shorts,solid,0.2111,summer,0.1808,0.0262,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket010.jpg,Jacket,solid,0.2114,winter,0.2017,0.0132,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt274.jpg,Skirt,pleated,0.2273,all-season,0.1787,0.0074,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt287.jpg,Shirt,striped,0.2958,summer,0.2653,0.0905,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress123.jpg,Dress,solid,0.1709,winter,0.1509,0.0129,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt024.jpg,Shirt,solid,0.2552,all-season,0.2053,0.0005,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer205.jpg,Blazer,striped,0.2552,all-season,0.185,0.0015,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts262.jpg,Shorts,solid,0.2372,summer,0.2204,0.0313,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant044.jpg,Pants,solid,0.2361,winter,0.2619,0.0378,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt425.jpg,Skirt,pleated,0.2226,summer,0.1895,0.034,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter116.jpg,Warmwear,checkered,0.2176,winter,0.2354,0.0408,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket271.jpg,Jacket,solid,0.2005,fall,0.2101,0.0285,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter369.jpg,Warmwear,solid,0.2387,fall,0.2472,0.0136,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top156.jpg,Top,solid,0.2245,fall,0.2031,0.0214,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant423.jpg,Pants,solid,0.1792,summer,0.162,0.0278,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress119.jpg,Dress,floral,0.2084,summer,0.1628,0.0408,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt389.jpg,Shirt,solid,0.2585,summer,0.2295,0.0784,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer439.jpg,Blazer,embroidered,0.2255,fall,0.2129,0.0183,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress326.jpg,Dress,solid,0.1988,summer,0.2206,0.0704,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant372.jpg,Formal_Pant,solid,0.2036,all-season,0.153,0.0039,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts394.jpg,Shorts,solid,0.2228,summer,0.2101,0.0348,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts289.jpg,Shorts,solid,0.1955,summer,0.1991,0.0589,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket431.jpg,Jacket,solid,0.2497,winter,0.231,0.0111,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress148.jpg,Dress,floral,0.2378,summer,0.2054,0.0694,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter180.jpg,Warmwear,solid,0.231,winter,0.1973,0.0118,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts155.jpg,Shorts,solid,0.1854,summer,0.1773,0.0419,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket400.jpg,Jacket,solid,0.2028,fall,0.2138,0.0286,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant049.jpg,Pants,solid,0.161,winter,0.1681,0.0154,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt255.jpg,Skirt,pleated,0.2384,summer,0.1769,0.0285,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts267.jpg,Shorts,solid,0.1868,summer,0.166,0.023,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer178.jpg,Blazer,solid,0.2301,fall,0.225,0.0349,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket140.jpg,Jacket,solid,0.2292,winter,0.2273,0.026,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter253.jpg,Warmwear,embroidered,0.2281,winter,0.2221,0.0116,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt392.jpg,Shirt,checkered,0.2681,summer,0.2125,0.0408,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt223.jpg,Skirt,pleated,0.2783,summer,0.2173,0.0212,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress041.jpg,Dress,floral,0.2457,summer,0.1847,0.0766,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt383.jpg,Shirt,solid,0.2322,summer,0.2274,0.0879,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant266.jpg,Pants,solid,0.1746,all-season,0.1345,0.0012,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts381.jpg,Shorts,striped,0.2298,summer,0.1881,0.0531,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top130.jpg,Top,floral,0.2104,summer,0.1907,0.0498,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant260.jpg,Pants,solid,0.2081,winter,0.1798,0.0118,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top270.jpg,Top,solid,0.1819,summer,0.2041,0.065,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress046.jpg,Dress,floral,0.2378,summer,0.1953,0.0544,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts404.jpg,Shorts,solid,0.2015,all-season,0.192,0.006,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top276.jpg,Top,floral,0.2528,summer,0.208,0.0197,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant352.jpg,Pants,solid,0.1527,fall,0.1259,0.0102,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant001.jpg,Pants,embroidered,0.1294,winter,0.1397,0.0336,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer438.jpg,Blazer,embroidered,0.2277,fall,0.2043,0.0378,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant276.jpg,Pants,solid,0.2051,summer,0.1824,0.0215,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt031.jpg,Skirt,floral,0.2402,all-season,0.1945,0.0013,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt341.jpg,Shirt,checkered,0.2983,summer,0.2544,0.0677,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket045.jpg,Jacket,solid,0.2128,all-season,0.2074,0.0056,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant148.jpg,Formal_Pant,solid,0.2074,fall,0.1778,0.0224,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant021.jpg,Formal_Pant,solid,0.2059,all-season,0.1918,0.0052,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts081.jpg,Shorts,solid,0.2195,summer,0.1963,0.0396,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top215.jpg,Top,striped,0.2112,all-season,0.1473,0.0015,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter265.jpg,Warmwear,striped,0.1934,winter,0.2182,0.0612,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer409.jpg,Blazer,solid,0.2216,fall,0.2623,0.042,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket198.jpg,Jacket,solid,0.1841,all-season,0.1959,0.0031,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer288.jpg,Blazer,solid,0.2091,fall,0.2205,0.0449,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant057.jpg,Pants,solid,0.2033,winter,0.226,0.017,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket317.jpg,Jacket,solid,0.206,fall,0.2351,0.0396,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket332.jpg,Jacket,solid,0.2405,fall,0.2489,0.0334,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer432.jpg,Blazer,solid,0.2136,fall,0.2338,0.0151,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt305.jpg,Skirt,solid,0.2102,summer,0.198,0.0333,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts371.jpg,Shorts,solid,0.2128,summer,0.2023,0.0665,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top161.jpg,Top,solid,0.2282,summer,0.2294,0.0678,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top259.jpg,Top,graphic,0.1956,summer,0.1378,0.0149,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt087.jpg,Skirt,pleated,0.2257,summer,0.1928,0.0158,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt300.jpg,Shirt,checkered,0.2761,summer,0.2236,0.0652,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket141.jpg,Jacket,solid,0.2001,winter,0.1955,0.0257,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt321.jpg,Skirt,pleated,0.2238,all-season,0.1526,0.0018,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket436.jpg,Jacket,solid,0.2344,summer,0.2541,0.0368,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter338.jpg,Warmwear,striped,0.1998,all-season,0.2354,0.0088,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top256.jpg,Top,floral,0.2533,summer,0.2057,0.0637,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress283.jpg,Dress,pleated,0.2132,summer,0.2111,0.037,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter027.jpg,Warmwear,solid,0.1969,winter,0.2262,0.0289,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant071.jpg,Formal_Pant,solid,0.1867,all-season,0.1593,0.0007,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant362.jpg,Formal_Pant,solid,0.2129,all-season,0.1624,0.0011,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant222.jpg,Formal_Pant,striped,0.233,summer,0.1807,0.0485,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt275.jpg,Shirt,checkered,0.2675,summer,0.2467,0.0754,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt311.jpg,Shirt,checkered,0.284,summer,0.213,0.0585,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant187.jpg,Pants,solid,0.2241,summer,0.1977,0.0235,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt388.jpg,Shirt,checkered,0.273,summer,0.2344,0.0676,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant299.jpg,Pants,solid,0.1329,all-season,0.1081,0.0041,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer032.jpg,Blazer,striped,0.2377,fall,0.1809,0.0359,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt367.jpg,Skirt,pleated,0.2422,all-season,0.1543,0.003,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top081.jpg,Top,solid,0.2095,summer,0.2088,0.0571,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant128.jpg,Formal_Pant,solid,0.1781,all-season,0.134,0.0067,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant026.jpg,Pants,solid,0.2033,winter,0.2436,0.0519,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter170.jpg,Warmwear,solid,0.255,all-season,0.2454,0.0073,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer110.jpg,Blazer,solid,0.1969,fall,0.2418,0.0411,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant338.jpg,Formal_Pant,solid,0.24,all-season,0.1983,0.0057,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant007.jpg,Pants,solid,0.1353,winter,0.1853,0.072,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt182.jpg,Shirt,striped,0.2965,fall,0.2096,0.0105,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top045.jpg,Top,graphic,0.1784,summer,0.1869,0.0554,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top387.jpg,Top,pleated,0.1968,summer,0.1711,0.0204,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top377.jpg,Top,solid,0.238,summer,0.2297,0.0865,clip
